filename,gt_x,gt_y,gt_z,gt_qx,gt_qy,gt_qz,gt_qw,pred_x,pred_y,pred_z,pred_qx,pred_qy,pred_qz,pred_qw,trans_err_m,rot_err_deg
m_251203_022344277_0d078_0d500_m0d906_0d486_m0d001_0d001_0d874_1d038_1.png,0.078000,0.500000,-0.906000,0.485982,-0.001000,0.001000,0.873968,7.287094,49.456371,-90.466606,0.529635,-0.000196,-0.007842,0.848189,102.322037,5.898576
m_251203_022344521_0d048_0d500_m0d906_0d486_m0d001_0d001_0d874_1d036_1.png,0.048000,0.500000,-0.906000,0.485982,-0.001000,0.001000,0.873968,4.133074,49.108414,-90.188354,0.528935,-0.000383,-0.008185,0.848623,101.738907,5.812188
m_251203_022344750_0d018_0d500_m0d906_0d486_m0d001_0d001_0d874_1d035_1.png,0.018000,0.500000,-0.906000,0.485982,-0.001000,0.001000,0.873968,1.842616,49.229458,-90.681610,0.528397,-0.000621,-0.008444,0.848955,102.164330,5.746342
m_251203_022345001_m0d012_0d500_m0d906_0d486_m0d001_0d001_0d874_1d035_1.png,-0.012000,0.500000,-0.906000,0.485982,-0.001000,0.001000,0.873968,-1.119804,49.491070,-91.426155,0.527434,-0.000819,-0.008661,0.849552,102.933235,5.623205
m_251203_022345277_m0d042_0d500_m0d906_0d486_m0d001_0d001_0d874_1d036_1.png,-0.042000,0.500000,-0.906000,0.485982,-0.001000,0.001000,0.873968,-4.149777,49.633427,-91.314049,0.527051,-0.001053,-0.008710,0.849788,102.978554,5.573976
m_251203_022345501_m0d072_0d500_m0d906_0d486_m0d001_0d001_0d874_1d038_1.png,-0.072000,0.500000,-0.906000,0.485982,-0.001000,0.001000,0.873968,-7.641970,49.391918,-91.012444,0.526550,-0.001215,-0.008640,0.850099,102.795403,5.506421
m_251203_022345751_m0d092_0d500_m0d906_0d486_m0d001_0d001_0d874_1d039_1.png,-0.092000,0.500000,-0.906000,0.485982,-0.001000,0.001000,0.873968,-9.933799,48.940811,-90.565315,0.526608,-0.001563,-0.008631,0.850063,102.382446,5.514094
m_251203_022346093_m0d142_0d500_m0d906_0d486_m0d001_0d001_0d874_1d045_1.png,-0.142000,0.500000,-0.906000,0.485982,-0.001000,0.001000,0.873968,-14.818995,48.896816,-89.600868,0.526172,-0.002223,-0.008516,0.850333,102.100174,5.455278
m_251203_022346315_m0d172_0d500_m0d906_0d486_m0d001_0d001_0d874_1d049_1.png,-0.172000,0.500000,-0.906000,0.485982,-0.001000,0.001000,0.873968,-18.012197,49.017838,-89.549492,0.527251,-0.002380,-0.008807,0.849660,102.615410,5.605214
m_251203_022346618_m0d202_0d500_m0d906_0d486_m0d001_0d001_0d874_1d055_1.png,-0.202000,0.500000,-0.906000,0.485982,-0.001000,0.001000,0.873968,-20.571819,50.017414,-91.044563,0.527557,-0.002613,-0.008724,0.849471,104.842094,5.644331
m_251203_022346862_m0d232_0d500_m0d906_0d486_m0d001_0d001_0d874_1d061_1.png,-0.232000,0.500000,-0.906000,0.485982,-0.001000,0.001000,0.873968,-22.867987,49.924126,-90.376076,0.528672,-0.002762,-0.008633,0.848778,104.690147,5.790323
m_251203_022347103_m0d262_0d500_m0d906_0d486_m0d001_0d001_0d874_1d068_1.png,-0.262000,0.500000,-0.906000,0.485982,-0.001000,0.001000,0.873968,-25.891745,50.038956,-90.809593,0.530391,-0.003894,-0.008649,0.847700,105.800041,6.024798
m_251203_022347431_m0d302_0d500_m0d906_0d486_m0d001_0d001_0d874_1d078_1.png,-0.302000,0.500000,-0.906000,0.485982,-0.001000,0.001000,0.873968,-29.734489,50.069935,-90.983406,0.532885,-0.005255,-0.008973,0.846124,106.945732,6.373806
m_251203_022347681_m0d332_0d500_m0d906_0d486_m0d001_0d001_0d874_1d087_1.png,-0.332000,0.500000,-0.906000,0.485982,-0.001000,0.001000,0.873968,-33.264542,49.608013,-91.052162,0.534529,-0.006472,-0.009002,0.845077,107.807602,6.605254
m_251203_022347932_m0d352_0d500_m0d906_0d486_m0d001_0d001_0d874_1d093_1.png,-0.352000,0.500000,-0.906000,0.485982,-0.001000,0.001000,0.873968,-35.037239,49.678028,-90.697517,0.535654,-0.006952,-0.009368,0.844357,108.092834,6.767816
m_251203_022348209_m0d392_0d500_m0d906_0d486_m0d001_0d001_0d874_1d107_1.png,-0.392000,0.500000,-0.906000,0.485982,-0.001000,0.001000,0.873968,-39.029030,49.463356,-90.448456,0.536792,-0.007401,-0.009573,0.843628,109.124161,6.928830
m_251203_022348490_m0d442_0d500_m0d906_0d486_m0d001_0d001_0d874_1d126_1.png,-0.442000,0.500000,-0.906000,0.485982,-0.001000,0.001000,0.873968,-43.945538,50.058407,-90.537163,0.537958,-0.007626,-0.009277,0.842886,111.275955,7.080994
m_251203_022348750_m0d472_0d500_m0d906_0d486_m0d001_0d001_0d874_1d138_1.png,-0.472000,0.500000,-0.906000,0.485982,-0.001000,0.001000,0.873968,-47.189404,50.153103,-90.949806,0.538133,-0.007679,-0.009009,0.842777,112.941727,7.099771
m_251203_022349051_m0d492_0d500_m0d906_0d486_m0d001_0d001_0d874_1d146_1.png,-0.492000,0.500000,-0.906000,0.485982,-0.001000,0.001000,0.873968,-48.901051,50.293587,-91.414787,0.538428,-0.007399,-0.008790,0.842593,114.081894,7.131361
m_251203_022349346_m0d502_0d500_m0d906_0d486_m0d001_0d001_0d874_1d151_1.png,-0.502000,0.500000,-0.906000,0.485982,-0.001000,0.001000,0.873968,-49.603241,50.287258,-91.140373,0.538473,-0.007436,-0.008661,0.842565,114.157547,7.135532
m_251203_022349626_m0d532_0d500_m0d906_0d486_m0d001_0d001_0d874_1d164_1.png,-0.532000,0.500000,-0.906000,0.485982,-0.001000,0.001000,0.873968,-52.824955,50.213322,-90.902435,0.538429,-0.007081,-0.007900,0.842604,115.348717,7.112115
m_251203_022349891_m0d552_0d500_m0d906_0d486_m0d001_0d001_0d874_1d173_1.png,-0.552000,0.500000,-0.906000,0.485982,-0.001000,0.001000,0.873968,-54.628429,49.256138,-90.079170,0.538039,-0.007468,-0.007015,0.842857,115.122871,7.050068
m_251203_022350365_m0d582_0d500_m0d906_0d486_m0d001_0d001_0d874_1d188_1.png,-0.582000,0.500000,-0.906000,0.485982,-0.001000,0.001000,0.873968,-57.986855,49.849392,-91.146812,0.537281,-0.008349,-0.006887,0.843334,117.788300,6.958380
m_251203_022350681_m0d612_0d500_m0d906_0d486_m0d001_0d001_0d874_1d203_1.png,-0.612000,0.500000,-0.906000,0.485982,-0.001000,0.001000,0.873968,-60.465981,49.720608,-91.581612,0.536225,-0.009689,-0.006707,0.843993,119.277969,6.836206
m_251203_022351299_m0d612_0d500_m0d906_0d486_m0d001_0d001_0d874_1d203_1.png,-0.612000,0.500000,-0.906000,0.485982,-0.001000,0.001000,0.873968,-60.465981,49.720608,-91.581612,0.536225,-0.009689,-0.006707,0.843993,119.277969,6.836206
m_251203_022437458_m0d702_0d520_m1d010_0d486_m0d001_0d001_0d874_1d335_1.png,-0.702000,0.520000,-1.010000,0.485982,-0.001000,0.001000,0.873968,-71.159958,51.910290,-102.280869,0.534518,-0.011719,-0.005223,0.845060,133.645325,6.628570
m_251203_022437719_m0d742_0d520_m1d010_0d486_m0d001_0d001_0d874_1d357_1.png,-0.742000,0.520000,-1.010000,0.485982,-0.001000,0.001000,0.873968,-72.652557,50.790173,-100.658539,0.533370,-0.012934,-0.004662,0.845770,132.770676,6.498640
m_251203_022438375_m0d702_0d520_m1d010_0d486_m0d001_0d001_0d874_1d335_1.png,-0.702000,0.520000,-1.010000,0.485982,-0.001000,0.001000,0.873968,-71.159958,51.910290,-102.280869,0.534518,-0.011719,-0.005223,0.845060,133.645325,6.628570
m_251203_022438683_m0d672_0d520_m1d010_0d486_m0d001_0d001_0d874_1d320_1.png,-0.672000,0.520000,-1.010000,0.485982,-0.001000,0.001000,0.873968,-68.261528,51.825603,-101.936333,0.535647,-0.010492,-0.005826,0.844357,131.858765,6.760986
m_251203_022438946_m0d622_0d520_m1d010_0d486_m0d001_0d001_0d874_1d295_1.png,-0.622000,0.520000,-1.010000,0.485982,-0.001000,0.001000,0.873968,-64.108780,52.144352,-102.570442,0.535715,-0.010752,-0.006546,0.844305,130.423035,6.785382
m_251203_022439177_m0d582_0d520_m1d010_0d486_m0d001_0d001_0d874_1d276_1.png,-0.582000,0.520000,-1.010000,0.485982,-0.001000,0.001000,0.873968,-59.517681,51.783619,-100.502007,0.536329,-0.010079,-0.006937,0.843920,126.491226,6.860449
m_251203_022439458_m0d542_0d520_m1d010_0d486_m0d001_0d001_0d874_1d259_1.png,-0.542000,0.520000,-1.010000,0.485982,-0.001000,0.001000,0.873968,-55.031811,51.772224,-100.898499,0.535942,-0.009911,-0.007729,0.844161,124.794403,6.819116
m_251203_022439721_m0d492_0d520_m1d010_0d486_m0d001_0d001_0d874_1d238_1.png,-0.492000,0.520000,-1.010000,0.485982,-0.001000,0.001000,0.873968,-49.518082,52.180424,-100.512192,0.535739,-0.009273,-0.008725,0.844287,122.364380,6.799333
m_251203_022439957_m0d462_0d520_m1d010_0d486_m0d001_0d001_0d874_1d226_1.png,-0.462000,0.520000,-1.010000,0.485982,-0.001000,0.001000,0.873968,-46.751640,52.224064,-101.308617,0.534713,-0.008955,-0.008273,0.844946,121.966606,6.649565
m_251203_022440219_m0d412_0d520_m1d010_0d486_m0d001_0d001_0d874_1d208_1.png,-0.412000,0.520000,-1.010000,0.485982,-0.001000,0.001000,0.873968,-41.476517,52.098347,-101.783203,0.532825,-0.008268,-0.007720,0.846150,120.423668,6.377982
m_251203_022440469_m0d362_0d520_m1d010_0d486_m0d001_0d001_0d874_1d192_1.png,-0.362000,0.520000,-1.010000,0.485982,-0.001000,0.001000,0.873968,-35.987682,52.001022,-101.866173,0.530215,-0.007263,-0.007171,0.847802,118.707420,6.006966
m_251203_022440709_m0d322_0d520_m1d010_0d486_m0d001_0d001_0d874_1d181_1.png,-0.322000,0.520000,-1.010000,0.485982,-0.001000,0.001000,0.873968,-32.325092,52.541782,-102.893745,0.527810,-0.005827,-0.006838,0.849315,118.788727,5.663580
m_251203_022440946_m0d292_0d520_m1d010_0d486_m0d001_0d001_0d874_1d173_1.png,-0.292000,0.520000,-1.010000,0.485982,-0.001000,0.001000,0.873968,-29.632301,52.452282,-102.342445,0.526450,-0.004894,-0.006708,0.850165,117.584351,5.470757
m_251203_022441163_m0d252_0d520_m1d010_0d486_m0d001_0d001_0d874_1d164_1.png,-0.252000,0.520000,-1.010000,0.485982,-0.001000,0.001000,0.873968,-25.960587,51.801617,-101.822060,0.525108,-0.003938,-0.006650,0.851001,115.990547,5.283649
m_251203_022441400_m0d222_0d520_m1d010_0d486_m0d001_0d001_0d874_1d157_1.png,-0.222000,0.520000,-1.010000,0.485982,-0.001000,0.001000,0.873968,-22.357754,51.700123,-101.889839,0.524614,-0.003548,-0.007133,0.851303,115.265511,5.225389
m_251203_022441646_m0d192_0d520_m1d010_0d486_m0d001_0d001_0d874_1d152_1.png,-0.192000,0.520000,-1.010000,0.485982,-0.001000,0.001000,0.873968,-19.900740,51.588982,-101.523354,0.524789,-0.003163,-0.007295,0.851195,114.452652,5.249307
m_251203_022441910_m0d152_0d520_m1d010_0d486_m0d001_0d001_0d874_1d146_1.png,-0.152000,0.520000,-1.010000,0.485982,-0.001000,0.001000,0.873968,-15.217196,51.282993,-101.279709,0.525232,-0.002643,-0.007434,0.850922,113.392487,5.308633
m_251203_022442185_m0d122_0d520_m1d010_0d486_m0d001_0d001_0d874_1d142_1.png,-0.122000,0.520000,-1.010000,0.485982,-0.001000,0.001000,0.873968,-12.544441,51.276661,-101.313133,0.525375,-0.002321,-0.007486,0.850835,113.098511,5.327185
m_251203_022442426_m0d082_0d520_m1d010_0d486_m0d001_0d001_0d874_1d139_1.png,-0.082000,0.520000,-1.010000,0.485982,-0.001000,0.001000,0.873968,-8.279281,51.483738,-101.894379,0.525814,-0.001983,-0.007452,0.850564,113.323235,5.383619
m_251203_022442687_m0d042_0d520_m1d010_0d486_m0d001_0d001_0d874_1d137_1.png,-0.042000,0.520000,-1.010000,0.485982,-0.001000,0.001000,0.873968,-3.689761,51.011436,-102.036903,0.526186,-0.002021,-0.007425,0.850335,113.000557,5.432554
m_251203_022442966_0d008_0d520_m1d010_0d486_m0d001_0d001_0d874_1d136_1.png,0.008000,0.520000,-1.010000,0.485982,-0.001000,0.001000,0.873968,1.091542,51.577141,-102.322060,0.527267,-0.001646,-0.007288,0.849667,113.455444,5.572149
m_251203_022443215_0d058_0d520_m1d010_0d486_m0d001_0d001_0d874_1d137_1.png,0.058000,0.520000,-1.010000,0.485982,-0.001000,0.001000,0.873968,5.962796,51.932812,-102.106743,0.528329,-0.001179,-0.006846,0.849011,113.572418,5.704768
m_251203_022443467_0d098_0d520_m1d010_0d486_m0d001_0d001_0d874_1d140_1.png,0.098000,0.520000,-1.010000,0.485982,-0.001000,0.001000,0.873968,10.556336,51.995197,-101.993454,0.529141,-0.000838,-0.006441,0.848509,113.827637,5.805719
m_251203_022443745_0d138_0d520_m1d010_0d486_m0d001_0d001_0d874_1d144_1.png,0.138000,0.520000,-1.010000,0.485982,-0.001000,0.001000,0.873968,14.804155,51.981926,-102.414307,0.529893,-0.000797,-0.006009,0.848043,114.657135,5.899107
m_251203_022444000_0d178_0d520_m1d010_0d486_m0d001_0d001_0d874_1d150_1.png,0.178000,0.520000,-1.010000,0.485982,-0.001000,0.001000,0.873968,19.141258,52.096569,-102.529030,0.530533,-0.000621,-0.005714,0.847645,115.437698,5.980314
m_251203_022444247_0d218_0d520_m1d010_0d486_m0d001_0d001_0d874_1d157_1.png,0.218000,0.520000,-1.010000,0.485982,-0.001000,0.001000,0.873968,22.706009,51.871410,-102.116806,0.531180,-0.000604,-0.005411,0.847241,115.608231,6.062631
m_251203_022444545_0d258_0d520_m1d010_0d486_m0d001_0d001_0d874_1d165_1.png,0.258000,0.520000,-1.010000,0.485982,-0.001000,0.001000,0.873968,26.475632,51.610203,-101.853638,0.531567,-0.000690,-0.004950,0.847002,116.047455,6.108183
m_251203_022444785_0d288_0d520_m1d010_0d486_m0d001_0d001_0d874_1d172_1.png,0.288000,0.520000,-1.010000,0.485982,-0.001000,0.001000,0.873968,29.704424,51.476879,-101.815125,0.531786,-0.000693,-0.004631,0.846866,116.720192,6.133896
m_251203_022445050_0d328_0d520_m1d010_0d486_m0d001_0d001_0d874_1d182_1.png,0.328000,0.520000,-1.010000,0.485982,-0.001000,0.001000,0.873968,33.350624,51.468853,-101.847572,0.532252,-0.000720,-0.004465,0.846574,117.705124,6.194365
m_251203_022445330_0d368_0d520_m1d010_0d486_m0d001_0d001_0d874_1d194_1.png,0.368000,0.520000,-1.010000,0.485982,-0.001000,0.001000,0.873968,37.662880,51.640156,-101.782356,0.532612,-0.001463,-0.004332,0.846347,118.992630,6.241715
m_251203_022445597_0d408_0d520_m1d010_0d486_m0d001_0d001_0d874_1d207_1.png,0.408000,0.520000,-1.010000,0.485982,-0.001000,0.001000,0.873968,41.303795,51.642101,-102.103813,0.532596,-0.002080,-0.003911,0.846358,120.440422,6.235691
m_251203_022445857_0d448_0d520_m1d010_0d486_m0d001_0d001_0d874_1d221_1.png,0.448000,0.520000,-1.010000,0.485982,-0.001000,0.001000,0.873968,45.626534,51.733585,-102.766609,0.532490,-0.002973,-0.003530,0.846424,122.549332,6.220603
m_251203_022446110_0d488_0d520_m1d010_0d486_m0d001_0d001_0d874_1d236_1.png,0.488000,0.520000,-1.010000,0.485982,-0.001000,0.001000,0.873968,49.706402,52.052746,-103.044456,0.532219,-0.003366,-0.004273,0.846589,124.455238,6.193985
m_251203_022446345_0d518_0d520_m1d010_0d486_m0d001_0d001_0d874_1d248_1.png,0.518000,0.520000,-1.010000,0.485982,-0.001000,0.001000,0.873968,52.874870,52.153889,-102.936333,0.532209,-0.003297,-0.005695,0.846588,125.683243,6.210525
m_251203_022446611_0d558_0d520_m1d010_0d486_m0d001_0d001_0d874_1d265_1.png,0.558000,0.520000,-1.010000,0.485982,-0.001000,0.001000,0.873968,57.105095,51.584743,-102.166328,0.532059,-0.002823,-0.007639,0.846668,126.640381,6.220855
m_251203_022446866_0d588_0d520_m1d010_0d486_m0d001_0d001_0d874_1d279_1.png,0.588000,0.520000,-1.010000,0.485982,-0.001000,0.001000,0.873968,60.550941,52.127666,-102.839516,0.532206,-0.002140,-0.008806,0.846566,128.950211,6.261632
m_251203_022447147_0d628_0d520_m1d010_0d486_m0d001_0d001_0d874_1d298_1.png,0.628000,0.520000,-1.010000,0.485982,-0.001000,0.001000,0.873968,64.127350,51.954338,-102.616295,0.531994,0.000690,-0.010225,0.846686,130.389786,6.267007
m_251203_022447393_0d658_0d520_m1d010_0d486_m0d001_0d001_0d874_1d313_1.png,0.658000,0.520000,-1.010000,0.485982,-0.001000,0.001000,0.873968,66.708771,52.206104,-102.725761,0.531612,0.002786,-0.011512,0.846905,131.834198,6.261757
m_251203_022447640_0d688_0d520_m1d010_0d486_m0d001_0d001_0d874_1d328_1.png,0.688000,0.520000,-1.010000,0.485982,-0.001000,0.001000,0.873968,69.144356,51.755630,-102.539169,0.530657,0.003654,-0.012731,0.847483,132.738586,6.179936
m_251203_022451774_0d648_0d471_m1d001_0d486_m0d001_0d001_0d874_1d282_1.png,0.648000,0.471000,-1.001000,0.485982,-0.001000,0.001000,0.873968,66.548416,47.780586,-101.268753,0.533072,0.001149,-0.010264,0.846007,128.975510,6.412757
m_251203_022452043_0d618_0d471_m1d001_0d486_m0d001_0d001_0d874_1d267_1.png,0.618000,0.471000,-1.001000,0.485982,-0.001000,0.001000,0.873968,63.911995,47.939766,-101.230255,0.532512,-0.001154,-0.008942,0.846375,127.692276,6.303636
m_251203_022452268_0d588_0d471_m1d001_0d486_m0d001_0d001_0d874_1d253_1.png,0.588000,0.471000,-1.001000,0.485982,-0.001000,0.001000,0.873968,60.435062,47.442516,-100.663734,0.531540,-0.002695,-0.007565,0.846995,125.382034,6.149706
m_251203_022452496_0d548_0d471_m1d001_0d486_m0d001_0d001_0d874_1d234_1.png,0.548000,0.471000,-1.001000,0.485982,-0.001000,0.001000,0.873968,55.897057,47.490093,-101.400383,0.531480,-0.002749,-0.005785,0.847046,123.912666,6.111643
m_251203_022452710_0d518_0d471_m1d001_0d486_m0d001_0d001_0d874_1d221_1.png,0.518000,0.471000,-1.001000,0.485982,-0.001000,0.001000,0.873968,52.941051,47.255768,-101.802094,0.531793,-0.002859,-0.004405,0.846858,122.873314,6.135811
m_251203_022452949_0d488_0d471_m1d001_0d486_m0d001_0d001_0d874_1d209_1.png,0.488000,0.471000,-1.001000,0.485982,-0.001000,0.001000,0.873968,49.991379,47.184284,-101.855064,0.531896,-0.002983,-0.003099,0.846799,121.672752,6.136576
m_251203_022453211_0d458_0d471_m1d001_0d486_m0d001_0d001_0d874_1d197_1.png,0.458000,0.471000,-1.001000,0.485982,-0.001000,0.001000,0.873968,47.107040,46.938118,-101.463684,0.531967,-0.002927,-0.002354,0.846757,120.116928,6.139765
m_251203_022453449_0d438_0d471_m1d001_0d486_m0d001_0d001_0d874_1d190_1.png,0.438000,0.471000,-1.001000,0.485982,-0.001000,0.001000,0.873968,44.632076,47.156086,-101.488342,0.532020,-0.002483,-0.002122,0.846726,119.290901,6.143590
m_251203_022453667_0d408_0d471_m1d001_0d486_m0d001_0d001_0d874_1d179_1.png,0.408000,0.471000,-1.001000,0.485982,-0.001000,0.001000,0.873968,41.542557,46.800682,-101.059807,0.531907,-0.002213,-0.002332,0.846797,117.687111,6.128915
m_251203_022453904_0d388_0d471_m1d001_0d486_m0d001_0d001_0d874_1d172_1.png,0.388000,0.471000,-1.001000,0.485982,-0.001000,0.001000,0.873968,39.543816,47.055183,-101.175636,0.531713,-0.002162,-0.002658,0.846917,117.210159,6.105233
m_251203_022454145_0d368_0d471_m1d001_0d486_m0d001_0d001_0d874_1d166_1.png,0.368000,0.471000,-1.001000,0.485982,-0.001000,0.001000,0.873968,37.658554,47.050709,-100.926399,0.531706,-0.002231,-0.002858,0.846922,116.384453,6.106002
m_251203_022454374_0d348_0d471_m1d001_0d486_m0d001_0d001_0d874_1d160_1.png,0.348000,0.471000,-1.001000,0.485982,-0.001000,0.001000,0.873968,35.558945,47.351826,-101.129265,0.531489,-0.002159,-0.003141,0.847056,116.031425,6.079012
m_251203_022454598_0d328_0d471_m1d001_0d486_m0d001_0d001_0d874_1d154_1.png,0.328000,0.471000,-1.001000,0.485982,-0.001000,0.001000,0.873968,33.371174,46.983082,-100.255745,0.531429,-0.002237,-0.003360,0.847093,114.484627,6.073084
m_251203_022454806_0d308_0d471_m1d001_0d486_m0d001_0d001_0d874_1d148_1.png,0.308000,0.471000,-1.001000,0.485982,-0.001000,0.001000,0.873968,31.353275,46.725307,-100.496529,0.531282,-0.002174,-0.003708,0.847184,114.029076,6.056816
m_251203_022455033_0d278_0d471_m1d001_0d486_m0d001_0d001_0d874_1d141_1.png,0.278000,0.471000,-1.001000,0.485982,-0.001000,0.001000,0.873968,28.378353,46.937130,-100.313538,0.531327,-0.002206,-0.004026,0.847154,113.188828,6.066375
m_251203_022455294_0d238_0d471_m1d001_0d486_m0d001_0d001_0d874_1d131_1.png,0.238000,0.471000,-1.001000,0.485982,-0.001000,0.001000,0.873968,24.676388,46.873714,-100.793526,0.531228,-0.002072,-0.004688,0.847213,112.734177,6.060693
m_251203_022455525_0d218_0d471_m1d001_0d486_m0d001_0d001_0d874_1d127_1.png,0.218000,0.471000,-1.001000,0.485982,-0.001000,0.001000,0.873968,22.936949,46.970795,-100.343132,0.531090,-0.002119,-0.004933,0.847298,112.014465,6.045428
m_251203_022455746_0d188_0d471_m1d001_0d486_m0d001_0d001_0d874_1d122_1.png,0.188000,0.471000,-1.001000,0.485982,-0.001000,0.001000,0.873968,20.122250,47.171959,-100.583504,0.530650,-0.002011,-0.005361,0.847571,111.781166,5.991956
m_251203_022455983_0d168_0d471_m1d001_0d486_m0d001_0d001_0d874_1d119_1.png,0.168000,0.471000,-1.001000,0.485982,-0.001000,0.001000,0.873968,18.200825,47.057751,-100.738152,0.530469,-0.002061,-0.005456,0.847684,111.548225,5.969175
m_251203_022456216_0d138_0d471_m1d001_0d486_m0d001_0d001_0d874_1d115_1.png,0.138000,0.471000,-1.001000,0.485982,-0.001000,0.001000,0.873968,14.734841,46.898781,-100.389008,0.529803,-0.002204,-0.005890,0.848098,110.664284,5.886749
m_251203_022456453_0d118_0d471_m1d001_0d486_m0d001_0d001_0d874_1d112_1.png,0.118000,0.471000,-1.001000,0.485982,-0.001000,0.001000,0.873968,12.792530,47.003475,-100.389893,0.529489,-0.002221,-0.006120,0.848292,110.472023,5.848718
m_251203_022456692_0d088_0d471_m1d001_0d486_m0d001_0d001_0d874_1d110_1.png,0.088000,0.471000,-1.001000,0.485982,-0.001000,0.001000,0.873968,10.166183,47.352379,-100.891640,0.528907,-0.002286,-0.006265,0.848654,110.804207,5.773259
m_251203_022456923_0d058_0d471_m1d001_0d486_m0d001_0d001_0d874_1d108_1.png,0.058000,0.471000,-1.001000,0.485982,-0.001000,0.001000,0.873968,6.465087,47.156551,-100.954239,0.528296,-0.002719,-0.006611,0.849030,110.504486,5.699550
m_251203_022457176_0d028_0d471_m1d001_0d486_m0d001_0d001_0d874_1d107_1.png,0.028000,0.471000,-1.001000,0.485982,-0.001000,0.001000,0.873968,3.118992,46.785496,-100.181732,0.527683,-0.002989,-0.006921,0.849408,109.505272,5.624876
m_251203_022457408_m0d002_0d471_m1d001_0d486_m0d001_0d001_0d874_1d106_1.png,-0.002000,0.471000,-1.001000,0.485982,-0.001000,0.001000,0.873968,0.228912,46.958633,-101.044640,0.527111,-0.003221,-0.007098,0.849761,110.317192,5.553429
m_251203_022457652_m0d022_0d471_m1d001_0d486_m0d001_0d001_0d874_1d106_1.png,-0.022000,0.471000,-1.001000,0.485982,-0.001000,0.001000,0.873968,-1.860430,46.799442,-101.074913,0.526771,-0.003446,-0.007260,0.849969,110.292755,5.512674
m_251203_022457900_m0d042_0d471_m1d001_0d486_m0d001_0d001_0d874_1d107_1.png,-0.042000,0.471000,-1.001000,0.485982,-0.001000,0.001000,0.873968,-3.483930,46.715935,-100.669792,0.526392,-0.003563,-0.007363,0.850203,109.928650,5.465459
m_251203_022458143_m0d072_0d471_m1d001_0d486_m0d001_0d001_0d874_1d109_1.png,-0.072000,0.471000,-1.001000,0.485982,-0.001000,0.001000,0.873968,-6.916294,46.671642,-100.517807,0.526216,-0.003777,-0.007204,0.850312,109.931519,5.440043
m_251203_022458403_m0d102_0d471_m1d001_0d486_m0d001_0d001_0d874_1d111_1.png,-0.102000,0.471000,-1.001000,0.485982,-0.001000,0.001000,0.873968,-10.249459,46.696301,-100.369865,0.526010,-0.003853,-0.007084,0.850440,110.063255,5.411036
m_251203_022458674_m0d132_0d471_m1d001_0d486_m0d001_0d001_0d874_1d114_1.png,-0.132000,0.471000,-1.001000,0.485982,-0.001000,0.001000,0.873968,-13.314717,46.319653,-99.440468,0.525685,-0.004143,-0.006994,0.850640,109.390182,5.368180
m_251203_022458925_m0d152_0d471_m1d001_0d486_m0d001_0d001_0d874_1d117_1.png,-0.152000,0.471000,-1.001000,0.485982,-0.001000,0.001000,0.873968,-15.125499,46.655506,-99.739662,0.525605,-0.004180,-0.006893,0.850690,110.029716,5.356207
m_251203_022459217_m0d182_0d471_m1d001_0d486_m0d001_0d001_0d874_1d121_1.png,-0.182000,0.471000,-1.001000,0.485982,-0.001000,0.001000,0.873968,-18.224487,46.844345,-99.617233,0.525284,-0.004362,-0.006796,0.850888,110.458954,5.313352
m_251203_022459503_m0d212_0d471_m1d001_0d486_m0d001_0d001_0d874_1d126_1.png,-0.212000,0.471000,-1.001000,0.485982,-0.001000,0.001000,0.873968,-21.265373,47.069534,-100.655716,0.525156,-0.005188,-0.006405,0.850966,112.007729,5.296525
m_251203_022459684_m0d242_0d471_m1d001_0d486_m0d001_0d001_0d874_1d132_1.png,-0.242000,0.471000,-1.001000,0.485982,-0.001000,0.001000,0.873968,-23.838512,47.049038,-100.754539,0.525137,-0.005816,-0.005891,0.850977,112.592529,5.292089
m_251203_022459934_m0d272_0d471_m1d001_0d486_m0d001_0d001_0d874_1d139_1.png,-0.272000,0.471000,-1.001000,0.485982,-0.001000,0.001000,0.873968,-26.868816,46.736397,-100.647255,0.525314,-0.006703,-0.005243,0.850866,113.036514,5.316739
m_251203_022500210_m0d302_0d471_m1d001_0d486_m0d001_0d001_0d874_1d147_1.png,-0.302000,0.471000,-1.001000,0.485982,-0.001000,0.001000,0.873968,-29.478462,46.937778,-100.617851,0.526121,-0.007627,-0.005263,0.850359,113.727501,5.438171
m_251203_022500492_m0d332_0d471_m1d001_0d486_m0d001_0d001_0d874_1d155_1.png,-0.332000,0.471000,-1.001000,0.485982,-0.001000,0.001000,0.873968,-32.936592,46.866184,-100.539589,0.527743,-0.008704,-0.005494,0.849342,114.557861,5.674767
m_251203_022500711_m0d352_0d471_m1d001_0d486_m0d001_0d001_0d874_1d161_1.png,-0.352000,0.471000,-1.001000,0.485982,-0.001000,0.001000,0.873968,-35.125935,46.828892,-99.986580,0.528579,-0.009031,-0.005638,0.848817,114.701462,5.793703
m_251203_022500988_m0d372_0d471_m1d001_0d486_m0d001_0d001_0d874_1d167_1.png,-0.372000,0.471000,-1.001000,0.485982,-0.001000,0.001000,0.873968,-36.940575,46.722546,-100.181999,0.529046,-0.009526,-0.005681,0.848521,115.383438,5.865295
m_251203_022501216_m0d392_0d471_m1d001_0d486_m0d001_0d001_0d874_1d174_1.png,-0.392000,0.471000,-1.001000,0.485982,-0.001000,0.001000,0.873968,-38.926453,46.841705,-100.810066,0.529653,-0.009614,-0.005584,0.848142,116.606155,5.945910
